CLIENT_IP,CLIENT_CITY,CLIENT_REGION,CLIENT_COUNTRY,ISP,CLIENT_LATITUDE,CLIENT_LONGITUDE,TEST_DATE,SERVER_NAME,DOWNLOAD_KBPS,UPLOAD_KBPS,LATENCY,CLIENT_BROWSER,CLIENT_OPERATING_SYSTEM,USER_AGENT
87.8.*.*,Nichelino,12,Italy,"Telecom Italia",45.0003,7.6531,"1/1/2016 21:28:38 GMT",Turin,6848,358,42,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.21.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:29:30 GMT",Turin,38411,10082,18,"Firefox 44.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:44.0) Gecko/20100101 Firefox/44.0"
84.221.*.*,Turin,12,Italy,"Tiscali SpA",45.0705,7.6868,"1/1/2016 21:30:57 GMT",Turin,17220,769,28,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
79.20.*.*,Alba,12,Italy,"Telecom Italia",44.7,8.0333,"1/1/2016 21:30:57 GMT",Turin,821,393,102,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.54.*.*,"Magliano Alpi",12,Italy,"Telecom Italia",44.45,7.7833,"1/1/2016 21:31:49 GMT",Turin,5216,285,51,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
93.66.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 21:32:09 GMT",Turin,6474,557,47,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.31.*.*,Nichelino,12,Italy,"Telecom Italia",45.0003,7.6531,"1/1/2016 21:33:10 GMT",Turin,3006,693,42,"Firefox 43.0","Linux ubuntu","Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0"
79.20.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:33:48 GMT",Turin,6632,367,50,"Chrome 33.0.1750.146","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/33.0.1750.146 Safari/537.36"
158.102.*.*,Turin,12,Italy,"Consorzio per il Sistema Informativo",45.0705,7.6868,"1/1/2016 21:34:41 GMT",Turin,527858,155341,3,"Firefox 38.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:38.0) Gecko/20100101 Firefox/38.0"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:36:53 GMT",Turin,78400,19562,19,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
213.254.*.*,Andezeno,12,Italy,"IT.Gate S.p.A.",45.0338,7.8661,"1/1/2016 21:37:12 GMT",Turin,10926,7800,42,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:37:51 GMT",Turin,43355,19605,19,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
95.232.*.*,Villastellone,12,Italy,"Telecom Italia",44.922,7.7436,"1/1/2016 21:38:35 GMT",Turin,787,403,43,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.253.*.*,Turin,12,Italy,"ENTER S.r.l.",45.0705,7.6868,"1/1/2016 21:39:10 GMT",Turin,19391,587,452,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.51.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 21:39:39 GMT",Turin,20164,9941,23,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; Trident/7.0; MAARJS; rv:11.0) like Gecko"
93.56.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 21:40:49 GMT",Turin,3978,118,62,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:41:03 GMT",Turin,82981,19772,19,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; Trident/7.0; rv:11.0) like Gecko"
213.254.*.*,Andezeno,12,Italy,"IT.Gate S.p.A.",45.0338,7.8661,"1/1/2016 21:41:44 GMT",Turin,10854,5753,16,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
87.253.*.*,Turin,12,Italy,"ENTER S.r.l.",45.0705,7.6868,"1/1/2016 21:43:56 GMT",Turin,19595,549,454,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.37.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:44:15 GMT",Turin,25824,2867,15,"Chrome 47.0.2526.106","Linux ","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:44:27 GMT",Turin,6965,330,38,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.253.*.*,Turin,12,Italy,"ENTER S.r.l.",45.0705,7.6868,"1/1/2016 21:44:51 GMT",Turin,19604,579,459,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.237.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:47:02 GMT",Turin,2252,244,100,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
5.170.*.*,"Poggio Rusco",09,Italy,"Telecom Italia Mobile",44.9669,11.1042,"1/1/2016 21:49:21 GMT",Turin,2786,2708,40,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
94.125.*.*,Bardonecchia,12,Italy,"PSA S.r.l.",45.0746,6.6989,"1/1/2016 21:49:40 GMT",Turin,53022,29467,12,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
79.31.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:53:52 GMT",Turin,29152,3023,14,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.41.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:54:05 GMT",Turin,10450,868,14,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
151.60.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 21:55:27 GMT",Turin,1624,477,48,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.230.*.*,Barge,12,Italy,"Telecom Italia Business",44.7279,7.3228,"1/1/2016 21:55:35 GMT",Turin,6701,525,53,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
87.0.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:57:38 GMT",Turin,28710,2987,16,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 21:59:32 GMT",Turin,2337,1770,30,"Firefox 42.0","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.7; rv:42.0) Gecko/20100101 Firefox/42.0"
2.238.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 21:59:35 GMT",Turin,9784,784,10,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
78.6.*.*,"Forno Canavese",12,Italy,"BT Italia S.p.A.",45.3429,7.5895,"1/1/2016 22:00:57 GMT",Turin,4727,505,204,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
78.6.*.*,"Forno Canavese",12,Italy,"BT Italia S.p.A.",45.3429,7.5895,"1/1/2016 22:01:49 GMT",Turin,12910,1011,22,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.50.*.*,Novara,12,Italy,"Telecom Italia",45.4667,8.6333,"1/1/2016 22:02:03 GMT",Turin,4418,122,53,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
95.249.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:03:59 GMT",Turin,17058,998,34,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.60.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 22:04:58 GMT",Turin,2066,520,86,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
80.183.*.*,Caluso,12,Italy,"Telecom Italia",45.2853,7.8934,"1/1/2016 22:05:13 GMT",Turin,6559,351,42,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
151.60.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 22:05:48 GMT",Turin,5904,542,48,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.39.*.*,Grugliasco,12,Italy,Fastweb,45.0445,7.6141,"1/1/2016 22:07:48 GMT",Turin,48685,8912,10,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
94.125.*.*,Bardonecchia,12,Italy,"PSA S.r.l.",45.0746,6.6989,"1/1/2016 22:08:35 GMT",Turin,58500,28526,13,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
77.108.*.*,Fossano,12,Italy,"B.B.Bell SPA",44.5508,7.7192,"1/1/2016 22:10:07 GMT",Turin,5237,359,20,"Opera 34.0.2036.25","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.73 Safari/537.36 OPR/34.0.2036.25"
151.32.*.*,Pinerolo,12,Italy,"Wind Telecomunicazioni",44.8833,7.35,"1/1/2016 22:11:00 GMT",Turin,6879,428,24,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.40.*.*,"Borgaro Torinese",12,Italy,"Telecom Italia",45.1512,7.6554,"1/1/2016 22:13:15 GMT",Turin,5427,197,50,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
95.252.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:13:50 GMT",Turin,6906,392,43,"Internet Explorer 11.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; Trident/7.0; rv:11.0) like Gecko"
213.254.*.*,Cocconato,12,Italy,"IT.Gate S.p.A.",45.0864,8.0402,"1/1/2016 22:13:53 GMT",Turin,11316,6373,47,"Internet Explorer 9.0","Windows 7","Mozilla/5.0 (compatible; MSIE 9.0; Windows NT 6.1; WOW64; Trident/5.0)"
79.50.*.*,Trofarello,12,Italy,"Telecom Italia",44.9824,7.7469,"1/1/2016 22:14:50 GMT",Turin,9626,869,30,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.88.*.*,"Ala Di Stura",12,Italy,"ENTER S.r.l.",45.3149,7.3035,"1/1/2016 22:15:18 GMT",Turin,2211,4333,35,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.71.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 22:19:47 GMT",Turin,29562,17090,11,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
151.60.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 22:21:03 GMT",Turin,10678,859,19,"Chrome 47.0.2526.106","Windows Vista","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.16.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:21:45 GMT",Turin,6697,858,34,"Chrome 46.0.2490.80","Linux ","Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.80 Safari/537.36"
79.24.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:23:19 GMT",Turin,6105,339,43,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 10.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
95.252.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:24:57 GMT",Turin,10617,667,31,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.20.*.*,Vercelli,12,Italy,"Telecom Italia",45.3126,8.4992,"1/1/2016 22:25:52 GMT",Turin,6914,380,39,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
151.33.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 22:27:03 GMT",Turin,306,268,82,"Internet Explorer 11.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64; Trident/7.0; rv:11.0) like Gecko"
95.238.*.*,Vetulonia,16,Italy,"Telecom Italia",42.8444,10.9873,"1/1/2016 22:27:38 GMT",Turin,3158,405,40,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
185.5.*.*,Senago,09,Italy,"Linkem spa",45.5756,9.1262,"1/1/2016 22:27:57 GMT",Turin,1156,732,60,"Chrome 30.0.1599.101","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Maxthon/4.4.8.1000 Chrome/30.0.1599.101 Safari/537.36"
94.34.*.*,Turin,12,Italy,"Tiscali SpA",45.0705,7.6868,"1/1/2016 22:28:27 GMT",Turin,8931,877,41,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
195.32.*.*,Marentino,12,Italy,"Officine Informatiche Srl",45.0338,7.8661,"1/1/2016 22:28:33 GMT",Turin,5535,925,14,"Firefox 34.0","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10.11; rv:34.0) Gecko/20100101 Firefox/34.0"
151.32.*.*,Turin,12,Italy,"Wind Telecomunicazioni",45.0705,7.6868,"1/1/2016 22:31:07 GMT",Turin,1397,246,95,"Chrome 46.0.2490.86","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_8_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
93.47.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 22:35:51 GMT",Turin,3428,315,15,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
2.36.*.*,Turin,12,Italy,"Vodafone Italia DSL",45.0705,7.6868,"1/1/2016 22:37:06 GMT",Turin,8359,682,47,"Firefox 43.0","Windows 7","Mozilla/5.0 (Windows NT 6.1; rv:43.0) Gecko/20100101 Firefox/43.0"
79.40.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:37:11 GMT",Turin,6742,344,36,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.17.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:38:48 GMT",Turin,6520,369,54,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.51.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 22:39:52 GMT",Turin,6477,984,34,"Firefox 38.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:38.0) Gecko/20100101 Firefox/38.0 Iceweasel/38.2.1"
5.172.*.*,"Borgo San Dalmazzo",12,Italy,"ISI LINE S.r.l.",44.3433,7.5033,"1/1/2016 22:42:23 GMT",Turin,822,199,141,"Firefox 43.0","Linux ","Mozilla/5.0 (X11; Linux x86_64; rv:43.0) Gecko/20100101 Firefox/43.0"
85.159.*.*,Grugliasco,12,Italy,"B.B.Bell SPA",45.0445,7.6141,"1/1/2016 22:42:31 GMT",Turin,5477,5495,11,"unknown unknown"," ",Python-urllib/2.7
87.8.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:44:00 GMT",Turin,3489,404,31,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
87.9.*.*,Imperia,08,Italy,"Telecom Italia",43.8833,8.05,"1/1/2016 22:44:14 GMT",Turin,1371,282,44,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
62.211.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:46:41 GMT",Turin,1199,276,35,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; rv:43.0) Gecko/20100101 Firefox/43.0"
87.9.*.*,Imperia,08,Italy,"Telecom Italia",43.8833,8.05,"1/1/2016 22:46:53 GMT",Turin,1468,363,45,"Firefox 43.0","Windows XP","Mozilla/5.0 (Windows NT 5.1; rv:43.0) Gecko/20100101 Firefox/43.0"
94.125.*.*,Rubiana,12,Italy,"PSA S.r.l.",45.1333,7.3833,"1/1/2016 22:47:37 GMT",Turin,7784,1114,35,"Chrome 47.0.2526.106","Windows Vista","Mozilla/5.0 (Windows NT 6.0) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.38.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 22:49:51 GMT",Turin,3435,1019,39,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64; rv:43.0) Gecko/20100101 Firefox/43.0"
130.192.*.*,Turin,12,Italy,"Politecnico di Torino",45.0705,7.6868,"1/1/2016 22:50:58 GMT",Turin,1000,305,5,"Safari 9.0.2","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/601.3.9 (KHTML, like Gecko) Version/9.0.2 Safari/601.3.9"
77.108.*.*,Cassine,12,Italy,"B.B.Bell SPA",44.7197,8.5163,"1/1/2016 22:51:28 GMT",Turin,4740,276,53,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.50.*.*,"Pergine Valsugana",17,Italy,"Telecom Italia",46.0421,11.2311,"1/1/2016 22:51:32 GMT",Turin,84820,15755,24,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_2) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
195.32.*.*,Andezeno,12,Italy,"Officine Informatiche Srl",45.0338,7.8661,"1/1/2016 22:53:17 GMT",Turin,18271,2851,6,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_10_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
82.50.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 22:58:26 GMT",Turin,28065,2998,17,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.33.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 22:59:48 GMT",Turin,5037,913,34,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
93.55.*.*,Asti,12,Italy,Fastweb,44.9016,8.2075,"1/1/2016 23:00:02 GMT",Turin,76033,9836,26,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.54.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 23:00:18 GMT",Turin,10410,846,16,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
95.237.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 23:00:51 GMT",Turin,9438,529,29,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
95.252.*.*,Moncalieri,12,Italy,"Telecom Italia",45,7.6833,"1/1/2016 23:04:11 GMT",Turin,956,378,59,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.3; rv:43.0) Gecko/20100101 Firefox/43.0"
79.24.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 23:04:51 GMT",Turin,26072,2960,17,"Chrome 47.0.2526.106","Windows 7","Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.50.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 23:05:49 GMT",Turin,5145,372,33,"Chrome 46.0.2490.86","Windows ","Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2490.86 Safari/537.36"
93.39.*.*,Turin,12,Italy,Fastweb,45.0705,7.6868,"1/1/2016 23:05:59 GMT",Turin,9645,9505,10,"Chrome 46.0.2486.0","Windows ","Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/46.0.2486.0 Safari/537.36 Edge/13.10586"
94.100.*.*,"Grazzano Badoglio",12,Italy,"LAN SERVICE s.r.l.",45.04,8.311,"1/1/2016 23:06:22 GMT",Turin,1459,623,92,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
2.43.*.*,Assago,09,Italy,"Vodafone Italia",45.4089,9.1256,"1/1/2016 23:06:46 GMT",Turin,8849,16212,25,"Firefox 43.0","Windows ","Mozilla/5.0 (Windows NT 6.3; rv:43.0) Gecko/20100101 Firefox/43.0"
94.100.*.*,"Grazzano Badoglio",12,Italy,"LAN SERVICE s.r.l.",45.04,8.311,"1/1/2016 23:10:07 GMT",Turin,1102,268,91,"Chrome 47.0.2526.106","Mac OS X","Mozilla/5.0 (Macintosh; Intel Mac OS X 10_6_8) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
79.31.*.*,Turin,12,Italy,"Telecom Italia",45.0705,7.6868,"1/1/2016 23:14:31 GMT",Turin,9277,841,14,"Chrome 47.0.2526.106","Windows ","Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/47.0.2526.106 Safari/537.36"
